time,temperature,load,hour,day,label
2023-06-01 05:30:00,0.7358695546439971,0.5196501020631792,0.21739130434782608,0.5,medium
2023-06-01 05:40:00,0.8527018336641286,0.5982244837719868,0.21739130434782608,0.5,medium
2023-06-01 05:50:00,0.7257330789778895,0.6542741323824102,0.21739130434782608,0.5,medium
2023-06-01 06:00:00,0.825156130103047,0.5264185969571746,0.2608695652173913,0.5,medium
2023-06-01 06:10:00,0.6904113092245361,0.5004897048898262,0.2608695652173913,0.5,medium
2023-06-01 06:20:00,0.7296494395012294,0.5547728220038532,0.2608695652173913,0.5,medium
2023-06-01 06:30:00,0.824410347034162,0.49923512279133136,0.2608695652173913,0.5,medium
2023-06-01 06:40:00,0.8580637389300834,0.49128103117193705,0.2608695652173913,0.5,medium
2023-06-01 06:50:00,0.8228263072832499,0.46014988826291664,0.2608695652173913,0.5,medium
2023-06-01 07:00:00,0.7944059110135863,0.3948611736222129,0.30434782608695654,0.5,medium
2023-06-01 07:10:00,0.7828823842106092,0.5255910546167544,0.30434782608695654,0.5,medium
2023-06-01 07:20:00,0.7097218814029468,0.4192403392340189,0.30434782608695654,0.5,medium
2023-06-01 07:30:00,0.7568633673508827,0.5646300157659545,0.30434782608695654,0.5,medium
2023-06-01 07:40:00,0.7729694531976226,0.3637015217562615,0.30434782608695654,0.5,medium
2023-06-01 07:50:00,0.8672776172442634,0.4722571806924439,0.30434782608695654,0.5,medium
2023-06-01 08:00:00,0.7919058204411582,0.37729070072723964,0.34782608695652173,0.5,low
2023-06-01 08:10:00,0.6610057046889939,0.3743311127816166,0.34782608695652173,0.5,medium
2023-06-01 08:20:00,0.7906920286288095,0.26727060877710324,0.34782608695652173,0.5,low
2023-06-01 08:30:00,0.7466270097306773,0.32979777188950427,0.34782608695652173,0.5,low
2023-06-01 08:40:00,0.728493147923819,0.3068844953809649,0.34782608695652173,0.5,low
2023-06-01 08:50:00,0.8085619723757437,0.361051790845666,0.34782608695652173,0.5,medium
2023-06-01 09:00:00,0.7852440630291364,0.3530135276598218,0.3913043478260869,0.5,low
2023-06-01 09:10:00,0.7790478609459018,0.3603178796240623,0.3913043478260869,0.5,low
2023-06-01 09:20:00,0.6690355583447286,0.2224104342438084,0.3913043478260869,0.5,low
2023-06-01 09:30:00,0.7019681560836223,0.3749127541577579,0.3913043478260869,0.5,medium
2023-06-01 09:40:00,0.7417649999943349,0.30897175596721244,0.3913043478260869,0.5,low
2023-06-01 09:50:00,0.7817983280117513,0.2123342413684403,0.3913043478260869,0.5,low
2023-06-01 10:00:00,0.6270630209203766,0.30388051880956285,0.43478260869565216,0.5,low
2023-06-01 10:10:00,0.6453009947865846,0.2396105107632765,0.43478260869565216,0.5,low
2023-06-01 10:20:00,0.5880935272389581,0.16333958676673416,0.43478260869565216,0.5,low
2023-06-01 10:30:00,0.582509228832202,0.277704220410312,0.43478260869565216,0.5,low
2023-06-01 10:40:00,0.7073245781791039,0.2625596967622898,0.43478260869565216,0.5,low
2023-06-01 10:50:00,0.7411090071148259,0.24231835486628334,0.43478260869565216,0.5,low
2023-06-01 11:00:00,0.5774321731344689,0.1816495310699197,0.4782608695652174,0.5,low
2023-06-01 11:10:00,0.6442625157959069,0.1429837578220669,0.4782608695652174,0.5,low
2023-06-01 11:20:00,0.6043773720230979,0.2679057150929682,0.4782608695652174,0.5,low
2023-06-01 11:30:00,0.5418212189799735,0.22558857594602738,0.4782608695652174,0.5,low
2023-06-01 11:40:00,0.6043624332248372,0.24424023733227768,0.4782608695652174,0.5,low
2023-06-01 11:50:00,0.6774746353279705,0.25232006485855135,0.4782608695652174,0.5,low
2023-06-01 12:00:00,0.4992701366513588,0.19088753911109052,0.5217391304347826,0.5,low
2023-06-01 12:10:00,0.5987175192241989,0.16463978858028633,0.5217391304347826,0.5,low
2023-06-01 12:20:00,0.3387147768046296,0.2901067171519696,0.5217391304347826,0.5,low
2023-06-01 12:30:00,0.5525662777017946,0.1419942466734318,0.5217391304347826,0.5,low
2023-06-01 12:40:00,0.5069050259298733,0.17174591210066653,0.5217391304347826,0.5,low
2023-06-01 12:50:00,0.48291700441808827,0.1529930644731649,0.5217391304347826,0.5,low
2023-06-01 13:00:00,0.4267875345262334,0.29722288860000506,0.5652173913043478,0.5,low
2023-06-01 13:10:00,0.2975855284243113,0.24925386067584648,0.5652173913043478,0.5,low
2023-06-01 13:20:00,0.4074362382050284,0.23665319262902723,0.5652173913043478,0.5,low
2023-06-01 13:30:00,0.4432755327401866,0.2867923490295347,0.5652173913043478,0.5,low
2023-06-01 13:40:00,0.5129168288561546,0.17224780369553155,0.5652173913043478,0.5,low
2023-06-01 13:50:00,0.3888824208496148,0.24722494516646948,0.5652173913043478,0.5,low
2023-06-01 14:00:00,0.2959184429070175,0.23500924460708322,0.6086956521739131,0.5,low
2023-06-01 14:10:00,0.31497794029043613,0.28617658132756757,0.6086956521739131,0.5,low
2023-06-01 14:20:00,0.4030350710977588,0.3345217150713084,0.6086956521739131,0.5,low
2023-06-01 14:30:00,0.36658270500887413,0.2507819271290153,0.6086956521739131,0.5,low
2023-06-01 14:40:00,0.31323792547306717,0.2915370303684833,0.6086956521739131,0.5,low
2023-06-01 14:50:00,0.3780478801806558,0.29226222516836703,0.6086956521739131,0.5,low
2023-06-01 15:00:00,0.2878430287160644,0.24070992720177137,0.6521739130434783,0.5,low
2023-06-01 15:10:00,0.34199906868135654,0.2867735793604788,0.6521739130434783,0.5,low
2023-06-01 15:20:00,0.23818794867639423,0.2396252793491293,0.6521739130434783,0.5,low
2023-06-01 15:30:00,0.2614512443726553,0.08800096836177307,0.6521739130434783,0.5,low
2023-06-01 15:40:00,0.25744680324675095,0.25929912030718866,0.6521739130434783,0.5,low
2023-06-01 15:50:00,0.19087347057357965,0.31179810006479186,0.6521739130434783,0.5,low
2023-06-01 16:00:00,0.2508376876005911,0.3784620887064892,0.6956521739130435,0.5,medium
2023-06-01 16:10:00,0.24865887536394224,0.23232462207632004,0.6956521739130435,0.5,low
2023-06-01 16:20:00,0.2327555791460484,0.3798170072984762,0.6956521739130435,0.5,low
2023-06-01 16:30:00,0.21786145378146335,0.17888642577682196,0.6956521739130435,0.5,low
2023-06-01 16:40:00,0.14449184257289419,0.41617782680300547,0.6956521739130435,0.5,medium
2023-06-01 16:50:00,0.20630047265212217,0.3369499161894918,0.6956521739130435,0.5,low
2023-06-01 17:00:00,0.18010556055176866,0.508178033509201,0.7391304347826086,0.5,medium
2023-06-01 17:10:00,0.15154999775140984,0.5122190033815441,0.7391304347826086,0.5,medium
2023-06-01 17:20:00,0.191378888515394,0.4363989536997063,0.7391304347826086,0.5,medium
2023-06-01 17:30:00,0.22650685262893686,0.3400845119732399,0.7391304347826086,0.5,medium
2023-06-01 17:40:00,0.31860134917088156,0.44694316781831017,0.7391304347826086,0.5,medium
2023-06-01 17:50:00,0.21224822988370215,0.37004320488138615,0.7391304347826086,0.5,medium
2023-06-01 18:00:00,0.2068176170608448,0.4540596940595493,0.7826086956521738,0.5,medium
2023-06-01 18:10:00,0.18618857059474261,0.46827145353012084,0.7826086956521738,0.5,medium
2023-06-01 18:20:00,0.07158888511920591,0.42610170248784646,0.7826086956521738,0.5,medium
2023-06-01 18:30:00,0.1891668937495107,0.38891689159297366,0.7826086956521738,0.5,medium
2023-06-01 18:40:00,0.1945568566292167,0.5387494119088885,0.7826086956521738,0.5,medium
2023-06-01 18:50:00,0.34387130148083367,0.46159211346224943,0.7826086956521738,0.5,medium
2023-06-01 19:00:00,0.18944798498445684,0.531350870759681,0.8260869565217391,0.5,medium
2023-06-01 19:10:00,0.22013765597874366,0.6640917116973086,0.8260869565217391,0.5,medium
2023-06-01 19:20:00,0.19924373423527672,0.6397413390552666,0.8260869565217391,0.5,high
2023-06-01 19:30:00,0.1287831827936413,0.5767036580282117,0.8260869565217391,0.5,medium
2023-06-01 19:40:00,0.2724114628471369,0.5686954018897339,0.8260869565217391,0.5,medium
2023-06-01 19:50:00,0.24812298940676067,0.658120367770392,0.8260869565217391,0.5,medium
2023-06-01 20:00:00,0.2815897039244306,0.6043233574200431,0.8695652173913043,0.5,medium
2023-06-01 20:10:00,0.17593180904196817,0.6311372385483538,0.8695652173913043,0.5,high
2023-06-01 20:20:00,0.31960239859693307,0.6540998216173921,0.8695652173913043,0.5,high
2023-06-01 20:30:00,0.14533190641147223,0.7148140488008474,0.8695652173913043,0.5,high
2023-06-01 20:40:00,0.2689030190052559,0.5384404701877032,0.8695652173913043,0.5,medium
2023-06-01 20:50:00,0.36854481616755164,0.5972583607055688,0.8695652173913043,0.5,medium
2023-06-01 21:00:00,0.22026264690074085,0.6965320904823573,0.9130434782608695,0.5,high
2023-06-01 21:10:00,0.2466232946814748,0.7303870235670915,0.9130434782608695,0.5,high
2023-06-01 21:20:00,0.28800295629191264,0.749194518588429,0.9130434782608695,0.5,high
2023-06-01 21:30:00,0.25052683062142256,0.8320004513983992,0.9130434782608695,0.5,high
2023-06-01 21:40:00,0.18545837989709316,0.6778017781282253,0.9130434782608695,0.5,high
2023-06-01 21:50:00,0.28607123646509236,0.7359730554869184,0.9130434782608695,0.5,high
2023-06-01 22:00:00,0.280147603088613,0.8118109015286186,0.9565217391304348,0.5,high
2023-06-01 22:10:00,0.37558261941218296,0.803971956023041,0.9565217391304348,0.5,high
2023-06-01 22:20:00,0.2890256157769784,0.8855699974891715,0.9565217391304348,0.5,high
2023-06-01 22:30:00,0.4424626062342353,0.742454339323561,0.9565217391304348,0.5,high
2023-06-01 22:40:00,0.2974867842684159,0.6867043973926428,0.9565217391304348,0.5,high
2023-06-01 22:50:00,0.32614356867724703,0.7207209984113023,0.9565217391304348,0.5,high
2023-06-01 23:00:00,0.47163486223490136,0.7380448225035572,1.0,0.5,high
2023-06-01 23:10:00,0.3446044078865118,0.8310266076152166,1.0,0.5,high
2023-06-01 23:20:00,0.4352193880815135,0.8457288085431616,1.0,0.5,high
2023-06-01 23:30:00,0.5023069629143329,0.9361222405081477,1.0,0.5,high
2023-06-01 23:40:00,0.3212026741617433,0.8825578648984032,1.0,0.5,high
2023-06-01 23:50:00,0.43255833102762753,0.8312788615183411,1.0,0.5,high
2023-06-02 00:00:00,0.5176444111374219,0.7357213304283101,0.0,0.6666666666666666,high
2023-06-02 00:10:00,0.5500758746851145,0.7440151601559633,0.0,0.6666666666666666,high
2023-06-02 00:20:00,0.4246366055511791,0.8765709619996922,0.0,0.6666666666666666,high
2023-06-02 00:30:00,0.4194478516309218,0.8227567091460037,0.0,0.6666666666666666,high
2023-06-02 00:40:00,0.5339277928068807,0.8334968955774387,0.0,0.6666666666666666,high
2023-06-02 00:50:00,0.5199497873437139,0.8086015381206109,0.0,0.6666666666666666,high
2023-06-02 01:00:00,0.5974713382194082,0.7523731872203119,0.043478260869565216,0.6666666666666666,high
2023-06-02 01:10:00,0.6034336562449719,0.8607699877125057,0.043478260869565216,0.6666666666666666,high
2023-06-02 01:20:00,0.5396523509187399,0.8760590644666506,0.043478260869565216,0.6666666666666666,high
2023-06-02 01:30:00,0.5963380233866853,0.8208230799196987,0.043478260869565216,0.6666666666666666,high
2023-06-02 01:40:00,0.6001170815702662,0.8124324117807611,0.043478260869565216,0.6666666666666666,high
2023-06-02 01:50:00,0.5375194144908021,0.7728037736732489,0.043478260869565216,0.6666666666666666,high
2023-06-02 02:00:00,0.7727696319821974,0.723350482332211,0.08695652173913043,0.6666666666666666,high
2023-06-02 02:10:00,0.686279429586005,0.8388043139525441,0.08695652173913043,0.6666666666666666,high
2023-06-02 02:20:00,0.5828138913547029,0.7204586118970264,0.08695652173913043,0.6666666666666666,high
2023-06-02 02:30:00,0.6976330304654829,0.8653542624153368,0.08695652173913043,0.6666666666666666,high
2023-06-02 02:40:00,0.596273986081374,0.6702774617678402,0.08695652173913043,0.6666666666666666,high
2023-06-02 02:50:00,0.7057437531173087,0.7489886497314968,0.08695652173913043,0.6666666666666666,high
2023-06-02 03:00:00,0.7931724192403942,0.6829444449857176,0.13043478260869565,0.6666666666666666,high
2023-06-02 03:10:00,0.6701872687555607,0.771039543645597,0.13043478260869565,0.6666666666666666,high
2023-06-02 03:20:00,0.781042190615746,0.7287390651750885,0.13043478260869565,0.6666666666666666,high
2023-06-02 03:30:00,0.7468302015350793,0.5626083755893816,0.13043478260869565,0.6666666666666666,medium
2023-06-02 03:40:00,0.7722613287836152,0.7180014497739027,0.13043478260869565,0.6666666666666666,high
2023-06-02 03:50:00,0.8390413287533626,0.6831888129469985,0.13043478260869565,0.6666666666666666,high
2023-06-02 04:00:00,0.7553070984919189,0.7241213082380697,0.17391304347826086,0.6666666666666666,high
2023-06-02 04:10:00,0.7237201943442084,0.6797203266347398,0.17391304347826086,0.6666666666666666,high
2023-06-02 04:20:00,0.7152834253544473,0.6846760358562911,0.17391304347826086,0.6666666666666666,high
2023-06-02 04:30:00,0.719863133607882,0.6090680359832712,0.17391304347826086,0.6666666666666666,medium
2023-06-02 04:40:00,0.7657638054891962,0.6237894616127329,0.17391304347826086,0.6666666666666666,medium
2023-06-02 04:50:00,0.791752572586827,0.6496620826648789,0.17391304347826086,0.6666666666666666,medium
2023-06-02 05:00:00,0.8187844386930913,0.6450441543704439,0.21739130434782608,0.6666666666666666,medium
2023-06-02 05:10:00,0.8529900430997239,0.6868843555983095,0.21739130434782608,0.6666666666666666,high
2023-06-02 05:20:00,0.8023997662792531,0.5278566749640612,0.21739130434782608,0.6666666666666666,medium
2023-06-02 05:30:00,0.8919092120327872,0.651307698071413,0.21739130434782608,0.6666666666666666,medium
2023-06-02 05:40:00,0.7851470600587857,0.46855591514554734,0.21739130434782608,0.6666666666666666,medium
2023-06-02 05:50:00,0.9706133229062781,0.5205885853426786,0.21739130434782608,0.6666666666666666,medium
2023-06-02 06:00:00,0.8510548037174284,0.4604485621031453,0.2608695652173913,0.6666666666666666,medium
2023-06-02 06:10:00,0.7589174417902737,0.4656833084933775,0.2608695652173913,0.6666666666666666,medium
2023-06-02 06:20:00,0.7456367276484498,0.4194768082508041,0.2608695652173913,0.6666666666666666,medium
2023-06-02 06:30:00,0.8421571899218319,0.5118771290862631,0.2608695652173913,0.6666666666666666,medium
2023-06-02 06:40:00,0.7982929367058664,0.5202340009710607,0.2608695652173913,0.6666666666666666,medium
2023-06-02 06:50:00,0.8565435050808552,0.4883378923205371,0.2608695652173913,0.6666666666666666,medium
2023-06-02 07:00:00,0.830997145616229,0.4378834075561479,0.30434782608695654,0.6666666666666666,medium
2023-06-02 07:10:00,0.7970665513597976,0.4549154070863652,0.30434782608695654,0.6666666666666666,medium
2023-06-02 07:20:00,0.7489751852153538,0.4838700471988718,0.30434782608695654,0.6666666666666666,medium
2023-06-02 07:30:00,0.7074647630796378,0.387357593554064,0.30434782608695654,0.6666666666666666,medium
2023-06-02 07:40:00,0.7738470560821216,0.3461635846827655,0.30434782608695654,0.6666666666666666,low
2023-06-02 07:50:00,0.8548053911306737,0.474195556026408,0.30434782608695654,0.6666666666666666,medium
2023-06-02 08:00:00,0.7838576349218545,0.3065535667921509,0.34782608695652173,0.6666666666666666,low
2023-06-02 08:10:00,0.6931489361868498,0.3286799131292852,0.34782608695652173,0.6666666666666666,low
2023-06-02 08:20:00,0.7813154607685848,0.3670402854881824,0.34782608695652173,0.6666666666666666,low
2023-06-02 08:30:00,0.7944968506776384,0.3011565141773895,0.34782608695652173,0.6666666666666666,low
2023-06-02 08:40:00,0.7156349304101643,0.31507866753486075,0.34782608695652173,0.6666666666666666,low
2023-06-02 08:50:00,0.7801065466782009,0.3366640914101727,0.34782608695652173,0.6666666666666666,medium
2023-06-02 09:00:00,0.7247983703924553,0.3578912461903337,0.3913043478260869,0.6666666666666666,low
2023-06-02 09:10:00,0.6501614625216039,0.2582465020496843,0.3913043478260869,0.6666666666666666,low
2023-06-02 09:20:00,0.7434131007471739,0.24388583782624468,0.3913043478260869,0.6666666666666666,low
2023-06-02 09:30:00,0.7560266084533275,0.3804404693043297,0.3913043478260869,0.6666666666666666,low
2023-06-02 09:40:00,0.7884783681811733,0.32205087273479577,0.3913043478260869,0.6666666666666666,low
2023-06-02 09:50:00,0.786660929518943,0.4102927993757089,0.3913043478260869,0.6666666666666666,medium
2023-06-02 10:00:00,0.5712337920212268,0.3305647839764026,0.43478260869565216,0.6666666666666666,low
2023-06-02 10:10:00,0.5985641234245727,0.29310123870596755,0.43478260869565216,0.6666666666666666,low
2023-06-02 10:20:00,0.6888395939603003,0.15305839183999098,0.43478260869565216,0.6666666666666666,low
2023-06-02 10:30:00,0.6887619659764143,0.2961650483952925,0.43478260869565216,0.6666666666666666,low
2023-06-02 10:40:00,0.6888403656379728,0.22849771385572676,0.43478260869565216,0.6666666666666666,low
2023-06-02 10:50:00,0.8962319327828951,0.23368298689594919,0.43478260869565216,0.6666666666666666,low
2023-06-02 11:00:00,0.6173796868779649,0.2828680733069901,0.4782608695652174,0.6666666666666666,low
2023-06-02 11:10:00,0.6524665515712529,0.2507885057255031,0.4782608695652174,0.6666666666666666,low
2023-06-02 11:20:00,0.6411848307341723,0.1967833858361821,0.4782608695652174,0.6666666666666666,low
2023-06-02 11:30:00,0.6223817109553291,0.10389650240099746,0.4782608695652174,0.6666666666666666,low
2023-06-02 11:40:00,0.5623169334320189,0.2567401777190084,0.4782608695652174,0.6666666666666666,low
2023-06-02 11:50:00,0.6290662158179493,0.15852465562572132,0.4782608695652174,0.6666666666666666,low
2023-06-02 12:00:00,0.453475680694415,0.22571117765931487,0.5217391304347826,0.6666666666666666,low
2023-06-02 12:10:00,0.4867811874192689,0.1922404504525092,0.5217391304347826,0.6666666666666666,low
2023-06-02 12:20:00,0.4713375061540602,0.14521979982809158,0.5217391304347826,0.6666666666666666,low
2023-06-02 12:30:00,0.5065835988911838,0.1979934530713638,0.5217391304347826,0.6666666666666666,low
2023-06-02 12:40:00,0.6453207257779621,0.1529171498189959,0.5217391304347826,0.6666666666666666,low
2023-06-02 12:50:00,0.3854711495584877,0.32728187402331294,0.5217391304347826,0.6666666666666666,low
2023-06-02 13:00:00,0.46372757208826076,0.09461442216355437,0.5652173913043478,0.6666666666666666,low
2023-06-02 13:10:00,0.320877537098354,0.1310915835525635,0.5652173913043478,0.6666666666666666,low
2023-06-02 13:20:00,0.3917617180221312,0.25305994530307646,0.5652173913043478,0.6666666666666666,low
2023-06-02 13:30:00,0.48874929355531715,0.28993328464223583,0.5652173913043478,0.6666666666666666,low
2023-06-02 13:40:00,0.4250799799207332,0.21900538356870108,0.5652173913043478,0.6666666666666666,low
2023-06-02 13:50:00,0.3541187007052662,0.18781668337932284,0.5652173913043478,0.6666666666666666,low
2023-06-02 14:00:00,0.3017089249345484,0.2726515424220766,0.6086956521739131,0.6666666666666666,low
2023-06-02 14:10:00,0.3883830427916104,0.19180817198565597,0.6086956521739131,0.6666666666666666,low
2023-06-02 14:20:00,0.3007729695603142,0.3620406490128722,0.6086956521739131,0.6666666666666666,low
2023-06-02 14:30:00,0.35960525505174334,0.29950695570137414,0.6086956521739131,0.6666666666666666,low
2023-06-02 14:40:00,0.3489869721653056,0.24599808504045545,0.6086956521739131,0.6666666666666666,low
2023-06-02 14:50:00,0.3056672208008736,0.17966219114061782,0.6086956521739131,0.6666666666666666,low
2023-06-02 15:00:00,0.41502789233595194,0.30350330104155937,0.6521739130434783,0.6666666666666666,low
2023-06-02 15:10:00,0.3212004109350062,0.26633612611562535,0.6521739130434783,0.6666666666666666,low
2023-06-02 15:20:00,0.15597596591662408,0.22572939285424104,0.6521739130434783,0.6666666666666666,low
2023-06-02 15:30:00,0.2933965767852179,0.27923747908870983,0.6521739130434783,0.6666666666666666,low
2023-06-02 15:40:00,0.24068997097810865,0.2790971329090656,0.6521739130434783,0.6666666666666666,low
2023-06-02 15:50:00,0.3347780978475312,0.3142411961954599,0.6521739130434783,0.6666666666666666,low
2023-06-02 16:00:00,0.18319348296740887,0.22757012307236762,0.6956521739130435,0.6666666666666666,low
2023-06-02 16:10:00,0.22530854112564788,0.44855133551509657,0.6956521739130435,0.6666666666666666,medium
2023-06-02 16:20:00,0.2638159256217475,0.3321634190647392,0.6956521739130435,0.6666666666666666,low
2023-06-02 16:30:00,0.2862327355092832,0.3580675420168869,0.6956521739130435,0.6666666666666666,medium
2023-06-02 16:40:00,0.15785578176002582,0.45620020779221665,0.6956521739130435,0.6666666666666666,medium
2023-06-02 16:50:00,0.2116531538031182,0.33514046491046784,0.6956521739130435,0.6666666666666666,low
2023-06-02 17:00:00,0.17188921852192382,0.4902252804257326,0.7391304347826086,0.6666666666666666,medium
2023-06-02 17:10:00,0.16080508857317113,0.3512664028895727,0.7391304347826086,0.6666666666666666,low
2023-06-02 17:20:00,0.3110995216066462,0.5140006005850697,0.7391304347826086,0.6666666666666666,medium
2023-06-02 17:30:00,0.2265646925297559,0.4218384929231552,0.7391304347826086,0.6666666666666666,medium
2023-06-02 17:40:00,0.12305384152328214,0.3840272214925258,0.7391304347826086,0.6666666666666666,medium
2023-06-02 17:50:00,0.2584332103871303,0.4268689854717292,0.7391304347826086,0.6666666666666666,medium
2023-06-02 18:00:00,0.3226774596768951,0.5270322825153078,0.7826086956521738,0.6666666666666666,medium
2023-06-02 18:10:00,0.25496801676264436,0.4391994556294378,0.7826086956521738,0.6666666666666666,medium
2023-06-02 18:20:00,0.09640623028335318,0.42788260620849466,0.7826086956521738,0.6666666666666666,medium
2023-06-02 18:30:00,0.16072582065189697,0.5546584601774742,0.7826086956521738,0.6666666666666666,medium
2023-06-02 18:40:00,0.26953563404006453,0.45184024640756865,0.7826086956521738,0.6666666666666666,medium
2023-06-02 18:50:00,0.1468423556579351,0.6249712153968896,0.7826086956521738,0.6666666666666666,medium
2023-06-02 19:00:00,0.22897792742662973,0.5185058969557876,0.8260869565217391,0.6666666666666666,medium
2023-06-02 19:10:00,0.24953354850809176,0.6528558447380899,0.8260869565217391,0.6666666666666666,medium
2023-06-02 19:20:00,0.14380449982477647,0.5933103286238961,0.8260869565217391,0.6666666666666666,medium
2023-06-02 19:30:00,0.19770190796813084,0.5315722738382094,0.8260869565217391,0.6666666666666666,medium
2023-06-02 19:40:00,0.0,0.5545708126891127,0.8260869565217391,0.6666666666666666,medium
2023-06-02 19:50:00,0.13774886473468365,0.6361013692576116,0.8260869565217391,0.6666666666666666,medium
2023-06-02 20:00:00,0.2167441785318551,0.6325956004304114,0.8695652173913043,0.6666666666666666,medium
2023-06-02 20:10:00,0.15490512578290197,0.705248282589805,0.8695652173913043,0.6666666666666666,high
2023-06-02 20:20:00,0.3338699658117794,0.7399552061124743,0.8695652173913043,0.6666666666666666,high
2023-06-02 20:30:00,0.14357404882467986,0.6656206503667115,0.8695652173913043,0.6666666666666666,high
2023-06-02 20:40:00,0.20509507895849569,0.6459745056916639,0.8695652173913043,0.6666666666666666,medium
2023-06-02 20:50:00,0.24056159282303022,0.6123437582109459,0.8695652173913043,0.6666666666666666,medium
2023-06-02 21:00:00,0.3713664771165518,0.6555411933690829,0.9130434782608695,0.6666666666666666,high
2023-06-02 21:10:00,0.19259171509047598,0.7059266974525114,0.9130434782608695,0.6666666666666666,high
2023-06-02 21:20:00,0.35408575908604056,0.744831139970177,0.9130434782608695,0.6666666666666666,high
2023-06-02 21:30:00,0.2824468271618994,0.5968935485254745,0.9130434782608695,0.6666666666666666,medium
2023-06-02 21:40:00,0.2208235938284436,0.7136921705476522,0.9130434782608695,0.6666666666666666,high
2023-06-02 21:50:00,0.31052441588583146,0.7412657790378234,0.9130434782608695,0.6666666666666666,high
2023-06-02 22:00:00,0.35852415087695255,0.802705791429883,0.9565217391304348,0.6666666666666666,high
2023-06-02 22:10:00,0.30886000330695396,0.8287224190426692,0.9565217391304348,0.6666666666666666,high
2023-06-02 22:20:00,0.3504925517214593,0.7403002307970035,0.9565217391304348,0.6666666666666666,high
2023-06-02 22:30:00,0.3222133137755242,0.8698800569835989,0.9565217391304348,0.6666666666666666,high
2023-06-02 22:40:00,0.3532088594561561,0.8040112865286506,0.9565217391304348,0.6666666666666666,high
2023-06-02 22:50:00,0.3872977021337085,0.8345110688879445,0.9565217391304348,0.6666666666666666,high
2023-06-02 23:00:00,0.5196351857527177,0.8619299077462834,1.0,0.6666666666666666,high
2023-06-02 23:10:00,0.344172486621803,0.8714463055934785,1.0,0.6666666666666666,high
2023-06-02 23:20:00,0.5536248108861683,0.6973208182347221,1.0,0.6666666666666666,high
2023-06-02 23:30:00,0.2997901962393298,0.8005035701942957,1.0,0.6666666666666666,high
2023-06-02 23:40:00,0.4116544773112284,0.7351686941716296,1.0,0.6666666666666666,high
2023-06-02 23:50:00,0.4576417502697532,0.8167951602316434,1.0,0.6666666666666666,high
2023-06-03 00:00:00,0.5189560524096303,0.8177173813396557,0.0,0.8333333333333333,high
